zone_id,pixel_count,area_m2,area_ha,salinity_min,salinity_max,salinity_mean,salinity_median,depth_min,depth_max,depth_mean,depth_median,temperature_min,temperature_max,temperature_mean,temperature_median,sedimentation_min,sedimentation_max,sedimentation_mean,sedimentation_median
362,75,30000,3.0,32.876,32.876,32.876,32.876,7.513,9.056,8.181,8.125,29.015,29.015,29.015,29.015,5.346,5.805,5.523,5.346
363,57,22800,2.28,32.876,32.876,32.876,32.876,7.313,15.6,11.154,9.948,29.015,29.015,29.015,29.015,5.346,5.805,5.676,5.805
364,80,32000,3.2,32.876,32.876,32.876,32.876,6.642,12.552,8.653,7.992,29.015,29.015,29.015,29.015,6.863,6.863,6.863,6.863
365,315,126000,12.6,32.876,32.876,32.876,32.876,6.476,17.595,9.487,8.734,29.015,29.015,29.015,29.015,5.346,5.346,5.346,5.346
366,6007,2402800,240.28,32.876,32.876,32.876,32.876,6.159,19.598,9.874,9.415,29.015,29.015,29.015,29.015,5.346,6.863,5.705,5.346
367,837,334800,33.48,32.868,32.868,32.868,32.868,6.436,16.4,9.73,9.414,29.115,29.115,29.115,29.115,3.887,3.887,3.887,3.887
368,89,35600,3.56,32.876,32.876,32.876,32.876,6.401,14.631,9.3,8.478,29.015,29.015,29.015,29.015,6.863,6.863,6.863,6.863
369,763,305200,30.52,32.868,32.876,32.872,32.868,5.919,19.772,9.245,8.913,29.015,29.115,29.068,29.115,3.887,5.346,4.575,3.887
370,294,117600,11.76,32.876,32.876,32.876,32.876,7.091,13.887,9.586,9.712,29.015,29.015,29.015,29.015,5.346,5.346,5.346,5.346
371,98,39200,3.92,32.868,32.868,32.868,32.868,6.786,16.818,9.261,8.711,29.115,29.115,29.115,29.115,3.887,3.887,3.887,3.887
372,135,54000,5.4,32.876,32.876,32.876,32.876,7.152,13.789,9.581,8.632,29.015,29.015,29.015,29.015,5.346,5.346,5.346,5.346
373,128,51200,5.12,32.876,32.876,32.876,32.876,6.756,14.438,9.028,8.511,29.015,29.015,29.015,29.015,5.346,5.346,5.346,5.346
374,1530,612000,61.2,32.876,32.876,32.876,32.876,6.39,15.276,9.69,9.556,29.015,29.015,29.015,29.015,6.863,6.863,6.863,6.863
375,54,21600,2.16,32.868,32.868,32.868,32.868,6.839,14.118,9.324,8.373,29.115,29.115,29.115,29.115,3.887,3.887,3.887,3.887
376,193,77200,7.72,32.868,32.868,32.868,32.868,6.789,13.619,9.155,8.45,29.115,29.115,29.115,29.115,3.887,3.887,3.887,3.887
377,1320,528000,52.8,32.876,32.876,32.876,32.876,5.633,20.644,9.838,9.356,29.015,29.015,29.015,29.015,5.346,5.346,5.346,5.346
378,2542,1016800,101.68,32.876,32.876,32.876,32.876,6.095,16.311,9.254,9.256,29.015,29.015,29.015,29.015,6.863,6.863,6.863,6.863
379,191,76400,7.64,32.868,32.868,32.868,32.868,6.534,13.789,8.553,8.145,29.115,29.115,29.115,29.115,3.887,3.887,3.887,3.887
380,364,145600,14.56,32.868,32.876,32.876,32.876,6.627,13.758,9.447,9.13,29.015,29.115,29.017,29.015,3.887,5.346,5.31,5.346
