zone_id,original_pixel_count,extension_pixel_count,original_area_ha,extension_area_ha,merged_area_ha,salinity_min,salinity_max,salinity_mean,salinity_median,depth_min,depth_max,depth_mean,depth_median,temperature_min,temperature_max,temperature_mean,temperature_median,sedimentation_min,sedimentation_max,sedimentation_mean,sedimentation_median
147,27,0,1.08,0.0,1.08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
148,26,0,1.04,0.0,1.04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
149,31,1,1.24,0.04,1.28,33.055,33.055,33.055,33.055,7.532,7.532,7.532,7.532,28.874,28.874,28.874,28.874,15.064,15.064,15.064,15.064
150,103,1,4.12,0.04,4.16,33.055,33.055,33.055,33.055,7.922,7.922,7.922,7.922,28.874,28.874,28.874,28.874,18.716,18.716,18.716,18.716
151,115,0,4.6,0.0,4.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
152,40,1,1.6,0.04,1.64,33.055,33.055,33.055,33.055,7.972,7.972,7.972,7.972,28.874,28.874,28.874,28.874,15.064,15.064,15.064,15.064
153,27,0,1.08,0.0,1.08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
154,29,0,1.16,0.0,1.16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
155,70,0,2.8,0.0,2.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
156,25,0,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
157,46,0,1.84,0.0,1.84,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
158,1530,31,61.2,1.24,62.44,33.055,33.055,33.055,33.055,5.551,7.993,7.248,7.465,28.874,28.874,28.874,28.874,17.097,17.097,17.097,17.097
159,105,0,4.2,0.0,4.2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
160,25,0,1.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
161,35,0,1.4,0.0,1.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
162,43,0,1.72,0.0,1.72,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
163,29,0,1.16,0.0,1.16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
